,lattitude,longitude,elevation
677,40.2383,-105.5995,3549.92626953125
678,40.2383,-105.5977,3602.517578125
679,40.2383,-105.596,3622.198486328125
680,40.2383,-105.5942,3627.8056640625
681,40.2383,-105.5924,3644.764404296875
682,40.2383,-105.5906,3658.9013671875
683,40.2383,-105.5889,3678.04443359375
684,40.2383,-105.5871,3696.950439453125
685,40.2383,-105.5853,3669.66845703125
686,40.2383,-105.5836,3601.69287109375
687,40.2383,-105.5818,3537.87890625
688,40.2383,-105.58,3478.6298828125
689,40.2383,-105.5783,3413.390869140625
690,40.2383,-105.5765,3353.82958984375
691,40.2383,-105.5747,3284.654052734375
692,40.2383,-105.5729,3214.12890625
693,40.2383,-105.5712,3161.359130859375
694,40.2383,-105.5694,3101.0595703125
695,40.2383,-105.5676,3052.855224609375
696,40.2383,-105.5659,3005.787841796875
697,40.2383,-105.5641,2939.37548828125
698,40.2383,-105.5623,2895.46533203125
699,40.2383,-105.5606,2876.056640625
700,40.2391,-105.6473,3554.481689453125
701,40.2391,-105.6455,3527.942626953125
702,40.2391,-105.6437,3515.586669921875
703,40.2391,-105.642,3496.797607421875
704,40.2391,-105.6402,3518.706298828125
705,40.2391,-105.6384,3512.892578125
706,40.2391,-105.6367,3550.673583984375
707,40.2391,-105.6349,3641.35107421875
708,40.2391,-105.6331,3662.2197265625
709,40.2391,-105.6313,3669.370361328125
710,40.2391,-105.6296,3593.734375
711,40.2391,-105.6278,3511.451171875
712,40.2391,-105.626,3525.837158203125
713,40.2391,-105.6243,3544.30615234375
714,40.2391,-105.6225,3513.42822265625
715,40.2391,-105.6207,3471.139404296875
716,40.2391,-105.619,3471.328857421875
717,40.2391,-105.6172,3481.509521484375
718,40.2391,-105.6154,3510.734375
719,40.2391,-105.6136,3621.2529296875
720,40.2391,-105.6119,3686.121826171875
721,40.2391,-105.6101,3702.051513671875
722,40.2391,-105.6083,3639.06787109375
723,40.2391,-105.6066,3600.180419921875
724,40.2391,-105.6048,3582.44580078125
725,40.2391,-105.603,3559.572998046875
726,40.2391,-105.6013,3563.039306640625
727,40.2391,-105.5995,3599.626220703125
728,40.2391,-105.5977,3649.642578125
729,40.2391,-105.596,3667.886962890625
730,40.2391,-105.5942,3668.759033203125
731,40.2391,-105.5924,3676.158447265625
732,40.2391,-105.5906,3691.883544921875
733,40.2391,-105.5889,3710.285888671875
734,40.2391,-105.5871,3719.380859375
735,40.2391,-105.5853,3641.304931640625
736,40.2391,-105.5836,3578.45654296875
737,40.2391,-105.5818,3517.025634765625
738,40.2391,-105.58,3452.289306640625
739,40.2391,-105.5783,3398.430419921875
740,40.2391,-105.5765,3355.450439453125
741,40.2391,-105.5747,3291.85888671875
742,40.2391,-105.5729,3215.791748046875
743,40.2391,-105.5712,3155.4423828125
744,40.2391,-105.5694,3106.9658203125
745,40.2391,-105.5676,3064.058837890625
746,40.2391,-105.5659,3019.33544921875
747,40.2391,-105.5641,2969.117919921875
748,40.2391,-105.5623,2900.769775390625
749,40.2391,-105.5606,2860.51025390625
750,40.2399,-105.6473,3545.0380859375
751,40.2399,-105.6455,3513.943359375
752,40.2399,-105.6437,3514.602294921875
753,40.2399,-105.642,3520.325927734375
754,40.2399,-105.6402,3529.041259765625
755,40.2399,-105.6384,3527.60205078125
756,40.2399,-105.6367,3578.32373046875
757,40.2399,-105.6349,3673.677001953125
758,40.2399,-105.6331,3697.509033203125
759,40.2399,-105.6313,3703.0771484375
760,40.2399,-105.6296,3596.83984375
761,40.2399,-105.6278,3527.814453125
762,40.2399,-105.626,3541.822265625
763,40.2399,-105.6243,3560.870849609375
764,40.2399,-105.6225,3542.413818359375
765,40.2399,-105.6207,3495.4453125
766,40.2399,-105.619,3497.9619140625
767,40.2399,-105.6172,3499.57568359375
768,40.2399,-105.6154,3534.818359375
769,40.2399,-105.6136,3640.066650390625
770,40.2399,-105.6119,3725.421630859375
771,40.2399,-105.6101,3745.755615234375
772,40.2399,-105.6083,3701.844970703125
773,40.2399,-105.6066,3645.54443359375
774,40.2399,-105.6048,3628.16748046875
775,40.2399,-105.603,3605.43798828125
776,40.2399,-105.6013,3611.5771484375
777,40.2399,-105.5995,3653.620849609375
778,40.2399,-105.5977,3698.739501953125
779,40.2399,-105.596,3712.822509765625
780,40.2399,-105.5942,3714.510009765625
781,40.2399,-105.5924,3715.46728515625
782,40.2399,-105.5906,3722.407470703125
783,40.2399,-105.5889,3733.18310546875
784,40.2399,-105.5871,3705.73095703125
785,40.2399,-105.5853,3621.4599609375
786,40.2399,-105.5836,3550.1962890625
787,40.2399,-105.5818,3483.147705078125
788,40.2399,-105.58,3423.176025390625
789,40.2399,-105.5783,3369.138671875
790,40.2399,-105.5765,3321.531982421875
791,40.2399,-105.5747,3294.47509765625
792,40.2399,-105.5729,3220.07763671875
793,40.2399,-105.5712,3147.841064453125
794,40.2399,-105.5694,3095.092041015625
795,40.2399,-105.5676,3045.92333984375
796,40.2399,-105.5659,3002.22314453125
797,40.2399,-105.5641,2957.04248046875
798,40.2399,-105.5623,2910.27197265625
799,40.2399,-105.5606,2860.644775390625
800,40.2407,-105.6473,3554.471435546875
801,40.2407,-105.6455,3512.589599609375
802,40.2407,-105.6437,3516.0224609375
803,40.2407,-105.642,3538.512939453125
804,40.2407,-105.6402,3537.153564453125
805,40.2407,-105.6384,3567.646240234375
806,40.2407,-105.6367,3642.76220703125
807,40.2407,-105.6349,3719.67578125
808,40.2407,-105.6331,3739.3818359375
809,40.2407,-105.6313,3702.27490234375
810,40.2407,-105.6296,3607.080810546875
811,40.2407,-105.6278,3545.884033203125
812,40.2407,-105.626,3556.97900390625
813,40.2407,-105.6243,3585.991455078125
814,40.2407,-105.6225,3577.614990234375
815,40.2407,-105.6207,3516.388916015625
816,40.2407,-105.619,3508.547607421875
817,40.2407,-105.6172,3527.583251953125
818,40.2407,-105.6154,3543.808837890625
819,40.2407,-105.6136,3645.887939453125
820,40.2407,-105.6119,3746.7763671875
821,40.2407,-105.6101,3795.7685546875
822,40.2407,-105.6083,3751.593505859375
823,40.2407,-105.6066,3694.17529296875
824,40.2407,-105.6048,3666.867919921875
825,40.2407,-105.603,3654.406494140625
826,40.2407,-105.6013,3659.91455078125
827,40.2407,-105.5995,3706.75634765625
828,40.2407,-105.5977,3745.518798828125
829,40.2407,-105.596,3755.772216796875
830,40.2407,-105.5942,3760.517822265625
831,40.2407,-105.5924,3757.72509765625
832,40.2407,-105.5906,3749.896728515625
833,40.2407,-105.5889,3746.21484375
834,40.2407,-105.5871,3672.916015625
835,40.2407,-105.5853,3601.2841796875
836,40.2407,-105.5836,3521.283447265625
837,40.2407,-105.5818,3462.3642578125
838,40.2407,-105.58,3399.1640625
839,40.2407,-105.5783,3339.85302734375
840,40.2407,-105.5765,3288.443603515625
841,40.2407,-105.5747,3270.733642578125
842,40.2407,-105.5729,3227.31005859375
843,40.2407,-105.5712,3153.538330078125
844,40.2407,-105.5694,3086.98095703125
845,40.2407,-105.5676,3037.81591796875
846,40.2407,-105.5659,2985.596435546875
847,40.2407,-105.5641,2941.052490234375
848,40.2407,-105.5623,2898.362548828125
849,40.2407,-105.5606,2856.629638671875
850,40.2415,-105.6473,3562.879638671875
851,40.2415,-105.6455,3524.578369140625
852,40.2415,-105.6437,3513.443603515625
853,40.2415,-105.642,3534.384521484375
854,40.2415,-105.6402,3563.50830078125
855,40.2415,-105.6384,3618.739013671875
856,40.2415,-105.6367,3702.257568359375
857,40.2415,-105.6349,3762.82568359375
858,40.2415,-105.6331,3763.87451171875
859,40.2415,-105.6313,3693.704833984375
860,40.2415,-105.6296,3636.8291015625
861,40.2415,-105.6278,3581.850341796875
862,40.2415,-105.626,3560.981201171875
863,40.2415,-105.6243,3582.8154296875
864,40.2415,-105.6225,3596.056640625
865,40.2415,-105.6207,3517.737548828125
866,40.2415,-105.619,3518.798828125
867,40.2415,-105.6172,3535.822509765625
868,40.2415,-105.6154,3543.3203125
869,40.2415,-105.6136,3651.9970703125
870,40.2415,-105.6119,3763.480712890625
871,40.2415,-105.6101,3852.089599609375
872,40.2415,-105.6083,3810.84326171875
873,40.2415,-105.6066,3747.579833984375
874,40.2415,-105.6048,3732.8251953125
875,40.2415,-105.603,3709.880859375
876,40.2415,-105.6013,3704.384765625
877,40.2415,-105.5995,3756.70263671875
878,40.2415,-105.5977,3795.4404296875
879,40.2415,-105.596,3803.13916015625
880,40.2415,-105.5942,3802.17578125
881,40.2415,-105.5924,3801.136962890625
882,40.2415,-105.5906,3770.455810546875
883,40.2415,-105.5889,3732.20068359375
884,40.2415,-105.5871,3660.02197265625
885,40.2415,-105.5853,3580.708740234375
886,40.2415,-105.5836,3502.404052734375
887,40.2415,-105.5818,3438.640380859375
888,40.2415,-105.58,3375.302490234375
889,40.2415,-105.5783,3314.764892578125
890,40.2415,-105.5765,3250.7802734375
891,40.2415,-105.5747,3224.743896484375
892,40.2415,-105.5729,3225.1005859375
893,40.2415,-105.5712,3161.124267578125
894,40.2415,-105.5694,3092.8037109375
895,40.2415,-105.5676,3025.702880859375
896,40.2415,-105.5659,2979.877197265625
897,40.2415,-105.5641,2934.17236328125
898,40.2415,-105.5623,2894.5087890625
899,40.2415,-105.5606,2853.060546875
900,40.2423,-105.6473,3558.005126953125
901,40.2423,-105.6455,3533.53076171875
902,40.2423,-105.6437,3521.04248046875
903,40.2423,-105.642,3579.1884765625
904,40.2423,-105.6402,3650.409423828125
905,40.2423,-105.6384,3711.28466796875
906,40.2423,-105.6367,3750.428466796875
907,40.2423,-105.6349,3798.87646484375
908,40.2423,-105.6331,3786.510986328125
909,40.2423,-105.6313,3690.547607421875
910,40.2423,-105.6296,3653.710693359375
911,40.2423,-105.6278,3602.69921875
912,40.2423,-105.626,3562.614013671875
913,40.2423,-105.6243,3568.14013671875
914,40.2423,-105.6225,3599.483642578125
915,40.2423,-105.6207,3529.21875
916,40.2423,-105.619,3521.267822265625
917,40.2423,-105.6172,3545.396728515625
918,40.2423,-105.6154,3565.896240234375
919,40.2423,-105.6136,3663.854248046875
920,40.2423,-105.6119,3776.763671875
921,40.2423,-105.6101,3888.663330078125
922,40.2423,-105.6083,3854.78515625
923,40.2423,-105.6066,3775.816162109375
924,40.2423,-105.6048,3789.2626953125
925,40.2423,-105.603,3735.385009765625
926,40.2423,-105.6013,3747.798828125
927,40.2423,-105.5995,3807.49658203125
928,40.2423,-105.5977,3843.692626953125
929,40.2423,-105.596,3853.41064453125
930,40.2423,-105.5942,3844.12841796875
931,40.2423,-105.5924,3831.009765625
932,40.2423,-105.5906,3760.882080078125
933,40.2423,-105.5889,3702.1064453125
934,40.2423,-105.5871,3645.05615234375
935,40.2423,-105.5853,3570.328369140625
936,40.2423,-105.5836,3497.129150390625
937,40.2423,-105.5818,3427.524658203125
938,40.2423,-105.58,3364.48681640625
939,40.2423,-105.5783,3297.468017578125
940,40.2423,-105.5765,3226.558349609375
941,40.2423,-105.5747,3183.38623046875
942,40.2423,-105.5729,3159.144775390625
943,40.2423,-105.5712,3135.456298828125
944,40.2423,-105.5694,3091.49560546875
945,40.2423,-105.5676,3028.5751953125
946,40.2423,-105.5659,2979.483642578125
947,40.2423,-105.5641,2934.78125
948,40.2423,-105.5623,2892.427001953125
949,40.2423,-105.5606,2853.74658203125
950,40.2431,-105.6473,3557.257568359375
951,40.2431,-105.6455,3536.140869140625
952,40.2431,-105.6437,3567.6015625
953,40.2431,-105.642,3657.1162109375
954,40.2431,-105.6402,3717.6962890625
955,40.2431,-105.6384,3789.865966796875
956,40.2431,-105.6367,3805.74755859375
957,40.2431,-105.6349,3832.78857421875
958,40.2431,-105.6331,3808.968017578125
959,40.2431,-105.6313,3721.959716796875
960,40.2431,-105.6296,3689.584228515625
961,40.2431,-105.6278,3612.656494140625
962,40.2431,-105.626,3561.955322265625
963,40.2431,-105.6243,3564.481689453125
964,40.2431,-105.6225,3618.77783203125
965,40.2431,-105.6207,3525.28369140625
966,40.2431,-105.619,3536.6650390625
967,40.2431,-105.6172,3568.43603515625
968,40.2431,-105.6154,3586.271240234375
969,40.2431,-105.6136,3664.29443359375
970,40.2431,-105.6119,3773.282958984375
971,40.2431,-105.6101,3889.211181640625
972,40.2431,-105.6083,3885.8076171875
973,40.2431,-105.6066,3820.36328125
974,40.2431,-105.6048,3843.44482421875
975,40.2431,-105.603,3790.08056640625
976,40.2431,-105.6013,3792.322998046875
977,40.2431,-105.5995,3858.16015625
978,40.2431,-105.5977,3894.205078125
979,40.2431,-105.596,3897.52978515625
980,40.2431,-105.5942,3874.84423828125
981,40.2431,-105.5924,3829.611083984375
982,40.2431,-105.5906,3741.3876953125
983,40.2431,-105.5889,3674.73681640625
984,40.2431,-105.5871,3618.46435546875
985,40.2431,-105.5853,3572.38232421875
986,40.2431,-105.5836,3499.701171875
987,40.2431,-105.5818,3428.0927734375
988,40.2431,-105.58,3364.791748046875
989,40.2431,-105.5783,3288.973876953125
990,40.2431,-105.5765,3212.446044921875
991,40.2431,-105.5747,3149.69873046875
992,40.2431,-105.5729,3123.374755859375
993,40.2431,-105.5712,3096.576416015625
994,40.2431,-105.5694,3068.324462890625
995,40.2431,-105.5676,3017.1201171875
996,40.2431,-105.5659,2979.31201171875
997,40.2431,-105.5641,2939.273193359375
998,40.2431,-105.5623,2898.325927734375
999,40.2431,-105.5606,2866.435546875
1000,40.2439,-105.6473,3549.603271484375
1001,40.2439,-105.6455,3565.76025390625
1002,40.2439,-105.6437,3630.868896484375
1003,40.2439,-105.642,3720.977294921875
1004,40.2439,-105.6402,3803.9892578125
1005,40.2439,-105.6384,3862.271484375
1006,40.2439,-105.6367,3856.48974609375
1007,40.2439,-105.6349,3859.26416015625
1008,40.2439,-105.6331,3836.13720703125
1009,40.2439,-105.6313,3767.716796875
1010,40.2439,-105.6296,3727.2333984375
1011,40.2439,-105.6278,3643.925537109375
1012,40.2439,-105.626,3587.83544921875
1013,40.2439,-105.6243,3581.33251953125
1014,40.2439,-105.6225,3653.53759765625
1015,40.2439,-105.6207,3572.8583984375
1016,40.2439,-105.619,3558.620849609375
1017,40.2439,-105.6172,3586.774658203125
1018,40.2439,-105.6154,3613.160888671875
1019,40.2439,-105.6136,3698.759765625
1020,40.2439,-105.6119,3777.030517578125
1021,40.2439,-105.6101,3889.3173828125
1022,40.2439,-105.6083,3923.410888671875
1023,40.2439,-105.6066,3880.59228515625
1024,40.2439,-105.6048,3889.422607421875
1025,40.2439,-105.603,3848.79736328125
1026,40.2439,-105.6013,3840.17626953125
1027,40.2439,-105.5995,3909.248046875
1028,40.2439,-105.5977,3945.426513671875
1029,40.2439,-105.596,3938.57177734375
1030,40.2439,-105.5942,3865.5673828125
1031,40.2439,-105.5924,3799.015869140625
1032,40.2439,-105.5906,3716.326171875
1033,40.2439,-105.5889,3642.20458984375
1034,40.2439,-105.5871,3581.172119140625
1035,40.2439,-105.5853,3527.111572265625
1036,40.2439,-105.5836,3494.95556640625
1037,40.2439,-105.5818,3425.458740234375
1038,40.2439,-105.58,3367.8955078125
1039,40.2439,-105.5783,3275.565185546875
1040,40.2439,-105.5765,3204.739990234375
1041,40.2439,-105.5747,3131.926513671875
1042,40.2439,-105.5729,3093.0419921875
1043,40.2439,-105.5712,3070.18505859375
1044,40.2439,-105.5694,3032.4619140625
1045,40.2439,-105.5676,2997.225830078125
1046,40.2439,-105.5659,2958.9599609375
1047,40.2439,-105.5641,2927.935546875
1048,40.2439,-105.5623,2899.99560546875
1049,40.2439,-105.5606,2872.884765625
1050,40.2447,-105.6473,3566.225830078125
1051,40.2447,-105.6455,3596.24462890625
1052,40.2447,-105.6437,3686.532958984375
1053,40.2447,-105.642,3790.592041015625
1054,40.2447,-105.6402,3884.578125
1055,40.2447,-105.6384,3913.367919921875
1056,40.2447,-105.6367,3880.7265625
1057,40.2447,-105.6349,3872.7275390625
1058,40.2447,-105.6331,3856.428955078125
1059,40.2447,-105.6313,3802.41162109375
1060,40.2447,-105.6296,3759.548583984375
1061,40.2447,-105.6278,3642.97509765625
1062,40.2447,-105.626,3619.530517578125
1063,40.2447,-105.6243,3625.695556640625
1064,40.2447,-105.6225,3693.70654296875
1065,40.2447,-105.6207,3631.63525390625
1066,40.2447,-105.619,3588.67724609375
1067,40.2447,-105.6172,3617.912353515625
1068,40.2447,-105.6154,3639.170166015625
1069,40.2447,-105.6136,3728.852783203125
1070,40.2447,-105.6119,3802.25537109375
1071,40.2447,-105.6101,3889.617431640625
1072,40.2447,-105.6083,3970.027587890625
1073,40.2447,-105.6066,3940.95263671875
1074,40.2447,-105.6048,3927.109619140625
1075,40.2447,-105.603,3911.5126953125
1076,40.2447,-105.6013,3893.3212890625
1077,40.2447,-105.5995,3959.86083984375
1078,40.2447,-105.5977,3988.84228515625
1079,40.2447,-105.596,3924.7392578125
1080,40.2447,-105.5942,3838.693603515625
1081,40.2447,-105.5924,3761.05810546875
1082,40.2447,-105.5906,3685.95947265625
1083,40.2447,-105.5889,3612.101318359375
1084,40.2447,-105.5871,3540.345947265625
1085,40.2447,-105.5853,3485.14306640625
1086,40.2447,-105.5836,3447.111328125
1087,40.2447,-105.5818,3399.454345703125
1088,40.2447,-105.58,3339.3349609375
1089,40.2447,-105.5783,3269.17431640625
1090,40.2447,-105.5765,3180.696533203125
1091,40.2447,-105.5747,3114.5615234375
1092,40.2447,-105.5729,3063.407958984375
1093,40.2447,-105.5712,3042.244384765625
1094,40.2447,-105.5694,3005.092529296875
1095,40.2447,-105.5676,2965.8046875
1096,40.2447,-105.5659,2935.42236328125
1097,40.2447,-105.5641,2912.608154296875
1098,40.2447,-105.5623,2887.192626953125
1099,40.2447,-105.5606,2866.83251953125
1100,40.2455,-105.6473,3598.240966796875
1101,40.2455,-105.6455,3635.07275390625
1102,40.2455,-105.6437,3731.698486328125
1103,40.2455,-105.642,3849.53759765625
1104,40.2455,-105.6402,3962.223876953125
1105,40.2455,-105.6384,3947.60693359375
1106,40.2455,-105.6367,3902.817626953125
1107,40.2455,-105.6349,3891.896484375
1108,40.2455,-105.6331,3870.1884765625
1109,40.2455,-105.6313,3823.68701171875
1110,40.2455,-105.6296,3766.775390625
1111,40.2455,-105.6278,3660.302001953125
1112,40.2455,-105.626,3659.48291015625
1113,40.2455,-105.6243,3706.721435546875
1114,40.2455,-105.6225,3746.086181640625
1115,40.2455,-105.6207,3659.7783203125
1116,40.2455,-105.619,3602.6513671875
1117,40.2455,-105.6172,3620.5625
1118,40.2455,-105.6154,3672.531494140625
1119,40.2455,-105.6136,3764.211669921875
1120,40.2455,-105.6119,3835.260498046875
1121,40.2455,-105.6101,3918.177734375
1122,40.2455,-105.6083,4012.581787109375
1123,40.2455,-105.6066,4009.2216796875
1124,40.2455,-105.6048,3966.301513671875
1125,40.2455,-105.603,3969.957763671875
1126,40.2455,-105.6013,3952.89404296875
1127,40.2455,-105.5995,4010.443115234375
1128,40.2455,-105.5977,3991.6259765625
1129,40.2455,-105.596,3907.260986328125
1130,40.2455,-105.5942,3812.170654296875
1131,40.2455,-105.5924,3730.327880859375
1132,40.2455,-105.5906,3653.2724609375
1133,40.2455,-105.5889,3576.833251953125
1134,40.2455,-105.5871,3508.259521484375
1135,40.2455,-105.5853,3446.095947265625
1136,40.2455,-105.5836,3403.15966796875
1137,40.2455,-105.5818,3359.804443359375
1138,40.2455,-105.58,3302.668212890625
1139,40.2455,-105.5783,3251.33642578125
1140,40.2455,-105.5765,3163.07177734375
1141,40.2455,-105.5747,3104.1513671875
1142,40.2455,-105.5729,3033.90576171875
1143,40.2455,-105.5712,3000.36474609375
1144,40.2455,-105.5694,2973.91748046875
1145,40.2455,-105.5676,2955.406005859375
1146,40.2455,-105.5659,2930.793701171875
1147,40.2455,-105.5641,2901.4716796875
1148,40.2455,-105.5623,2873.757568359375
1149,40.2455,-105.5606,2849.951171875
1150,40.2463,-105.6473,3674.241455078125
1151,40.2463,-105.6455,3644.830810546875
1152,40.2463,-105.6437,3740.28662109375
1153,40.2463,-105.642,3863.185791015625
1154,40.2463,-105.6402,3965.84814453125
1155,40.2463,-105.6384,3978.396240234375
1156,40.2463,-105.6367,3932.556884765625
1157,40.2463,-105.6349,3915.741455078125
1158,40.2463,-105.6331,3896.115966796875
1159,40.2463,-105.6313,3850.955322265625
1160,40.2463,-105.6296,3776.885009765625
1161,40.2463,-105.6278,3694.181640625
1162,40.2463,-105.626,3708.57470703125
1163,40.2463,-105.6243,3790.760986328125
1164,40.2463,-105.6225,3796.085693359375
1165,40.2463,-105.6207,3668.007080078125
1166,40.2463,-105.619,3614.7548828125
1167,40.2463,-105.6172,3636.982177734375
1168,40.2463,-105.6154,3716.235595703125
1169,40.2463,-105.6136,3791.095458984375
1170,40.2463,-105.6119,3874.5302734375
1171,40.2463,-105.6101,3955.121337890625
1172,40.2463,-105.6083,4033.922119140625
1173,40.2463,-105.6066,4092.883544921875
1174,40.2463,-105.6048,4027.62890625
1175,40.2463,-105.603,4028.61767578125
1176,40.2463,-105.6013,4007.30908203125
1177,40.2463,-105.5995,4063.650634765625
1178,40.2463,-105.5977,3996.890380859375
1179,40.2463,-105.596,3903.63232421875
1180,40.2463,-105.5942,3798.105224609375
1181,40.2463,-105.5924,3712.650390625
1182,40.2463,-105.5906,3628.95751953125
1183,40.2463,-105.5889,3559.12060546875
1184,40.2463,-105.5871,3485.378173828125
1185,40.2463,-105.5853,3425.614013671875
1186,40.2463,-105.5836,3372.76123046875
1187,40.2463,-105.5818,3323.50634765625
1188,40.2463,-105.58,3268.68994140625
1189,40.2463,-105.5783,3216.5009765625
1190,40.2463,-105.5765,3156.230712890625
1191,40.2463,-105.5747,3094.148681640625
1192,40.2463,-105.5729,3083.919921875
1193,40.2463,-105.5712,3047.79345703125
1194,40.2463,-105.5694,3013.682861328125
1195,40.2463,-105.5676,2985.922119140625
1196,40.2463,-105.5659,2948.8310546875
1197,40.2463,-105.5641,2920.008056640625
1198,40.2463,-105.5623,2884.84130859375
1199,40.2463,-105.5606,2862.554443359375
1200,40.2471,-105.6473,3743.810302734375
1201,40.2471,-105.6455,3706.78466796875
1202,40.2471,-105.6437,3795.623046875
1203,40.2471,-105.642,3921.277099609375
1204,40.2471,-105.6402,4014.2626953125
1205,40.2471,-105.6384,4018.208984375
1206,40.2471,-105.6367,3973.512451171875
1207,40.2471,-105.6349,3951.988037109375
1208,40.2471,-105.6331,3942.309326171875
1209,40.2471,-105.6313,3892.492919921875
1210,40.2471,-105.6296,3819.388427734375
1211,40.2471,-105.6278,3762.262939453125
1212,40.2471,-105.626,3808.293701171875
1213,40.2471,-105.6243,3864.1103515625
1214,40.2471,-105.6225,3847.699951171875
1215,40.2471,-105.6207,3668.769287109375
1216,40.2471,-105.619,3634.287109375
1217,40.2471,-105.6172,3664.73388671875
1218,40.2471,-105.6154,3769.713134765625
1219,40.2471,-105.6136,3835.957275390625
1220,40.2471,-105.6119,3912.571533203125
1221,40.2471,-105.6101,3992.70556640625
1222,40.2471,-105.6083,4074.0234375
1223,40.2471,-105.6066,4141.125
1224,40.2471,-105.6048,4091.7080078125
1225,40.2471,-105.603,4080.653076171875
1226,40.2471,-105.6013,4067.441650390625
1227,40.2471,-105.5995,4104.294921875
1228,40.2471,-105.5977,3998.41455078125
1229,40.2471,-105.596,3898.488037109375
1230,40.2471,-105.5942,3797.975830078125
1231,40.2471,-105.5924,3710.50048828125
1232,40.2471,-105.5906,3622.912841796875
1233,40.2471,-105.5889,3550.8251953125
1234,40.2471,-105.5871,3468.998291015625
1235,40.2471,-105.5853,3397.72314453125
1236,40.2471,-105.5836,3349.389892578125
1237,40.2471,-105.5818,3300.284912109375
1238,40.2471,-105.58,3243.842041015625
1239,40.2471,-105.5783,3196.35888671875
1240,40.2471,-105.5765,3151.98193359375
1241,40.2471,-105.5747,3117.3193359375
1242,40.2471,-105.5729,3133.463134765625
1243,40.2471,-105.5712,3090.423095703125
1244,40.2471,-105.5694,3047.82177734375
1245,40.2471,-105.5676,3012.03515625
1246,40.2471,-105.5659,2958.046875
1247,40.2471,-105.5641,2913.105224609375
1248,40.2471,-105.5623,2874.586669921875
1249,40.2471,-105.5606,2858.29736328125
1250,40.2479,-105.6473,3811.510498046875
1251,40.2479,-105.6455,3772.321044921875
1252,40.2479,-105.6437,3856.39111328125
1253,40.2479,-105.642,3975.3603515625
1254,40.2479,-105.6402,4071.74609375
1255,40.2479,-105.6384,4054.290283203125
1256,40.2479,-105.6367,4026.06982421875
1257,40.2479,-105.6349,3995.947509765625
1258,40.2479,-105.6331,3951.628173828125
1259,40.2479,-105.6313,3916.45458984375
1260,40.2479,-105.6296,3881.464111328125
1261,40.2479,-105.6278,3854.4853515625
1262,40.2479,-105.626,3925.56494140625
1263,40.2479,-105.6243,3911.835205078125
1264,40.2479,-105.6225,3809.195556640625
1265,40.2479,-105.6207,3687.0625
1266,40.2479,-105.619,3654.424072265625
1267,40.2479,-105.6172,3705.12060546875
1268,40.2479,-105.6154,3809.67724609375
1269,40.2479,-105.6136,3898.832763671875
1270,40.2479,-105.6119,3961.869384765625
1271,40.2479,-105.6101,4051.84228515625
1272,40.2479,-105.6083,4116.32958984375
1273,40.2479,-105.6066,4175.06689453125
1274,40.2479,-105.6048,4180.083984375
1275,40.2479,-105.603,4134.30322265625
1276,40.2479,-105.6013,4136.4150390625
1277,40.2479,-105.5995,4098.4072265625
1278,40.2479,-105.5977,4000.517333984375
1279,40.2479,-105.596,3899.056884765625
1280,40.2479,-105.5942,3804.273681640625
1281,40.2479,-105.5924,3717.07470703125
1282,40.2479,-105.5906,3629.590087890625
1283,40.2479,-105.5889,3560.067626953125
1284,40.2479,-105.5871,3487.818115234375
1285,40.2479,-105.5853,3417.30615234375
1286,40.2479,-105.5836,3351.04296875
1287,40.2479,-105.5818,3294.97509765625
1288,40.2479,-105.58,3242.007568359375
1289,40.2479,-105.5783,3205.53759765625
1290,40.2479,-105.5765,3164.07958984375
1291,40.2479,-105.5747,3162.103271484375
1292,40.2479,-105.5729,3167.53662109375
1293,40.2479,-105.5712,3119.169677734375
1294,40.2479,-105.5694,3059.82080078125
1295,40.2479,-105.5676,3020.8388671875
1296,40.2479,-105.5659,2968.295654296875
1297,40.2479,-105.5641,2924.2587890625
1298,40.2479,-105.5623,2880.49951171875
1299,40.2479,-105.5606,2849.116455078125
1300,40.2486,-105.6473,3881.825439453125
1301,40.2486,-105.6455,3843.50927734375
1302,40.2486,-105.6437,3885.98046875
1303,40.2486,-105.642,3986.2685546875
1304,40.2486,-105.6402,4054.031005859375
1305,40.2486,-105.6384,4035.22314453125
1306,40.2486,-105.6367,4014.76904296875
1307,40.2486,-105.6349,3939.582275390625
1308,40.2486,-105.6331,3883.97705078125
1309,40.2486,-105.6313,3880.53564453125
1310,40.2486,-105.6296,3944.315673828125
1311,40.2486,-105.6278,3956.4775390625
1312,40.2486,-105.626,4012.06591796875
1313,40.2486,-105.6243,3924.700439453125
1314,40.2486,-105.6225,3759.8671875
1315,40.2486,-105.6207,3697.72802734375
1316,40.2486,-105.619,3674.592529296875
1317,40.2486,-105.6172,3733.813232421875
1318,40.2486,-105.6154,3839.111083984375
1319,40.2486,-105.6136,3920.703857421875
1320,40.2486,-105.6119,4008.125732421875
1321,40.2486,-105.6101,4085.69580078125
1322,40.2486,-105.6083,4153.60400390625
1323,40.2486,-105.6066,4184.8154296875
1324,40.2486,-105.6048,4220.68408203125
1325,40.2486,-105.603,4188.97998046875
1326,40.2486,-105.6013,4196.24755859375
1327,40.2486,-105.5995,4099.556640625
1328,40.2486,-105.5977,4000.308349609375
1329,40.2486,-105.596,3905.927734375
1330,40.2486,-105.5942,3813.935791015625
1331,40.2486,-105.5924,3724.861572265625
1332,40.2486,-105.5906,3645.87744140625
1333,40.2486,-105.5889,3579.810546875
1334,40.2486,-105.5871,3514.614013671875
